0.115174	0.115174	
1.166754	1.166754	
2.155129	2.155129	
3.164820	3.164820	
4.189236	4.189236	
5.160457	5.160457	
6.188941	6.188941	
7.199390	7.199390	
8.177825	8.177825	
9.163024	9.163024	
10.144615	10.144615	
11.150104	11.150104	
12.146575	12.146575	
13.136283	13.136283	
14.129597	14.129597	
15.144555	15.144555	
16.126146	16.126146	
17.175372	17.175372	
18.170490	18.170490	
19.155238	19.155238	
20.153963	20.153963	
21.166666	21.166666	
22.161785	22.161785	
23.151041	23.151041	
24.158785	24.158785	
25.170586	25.170586	
26.140905	26.140905	
27.143688	27.143688	
28.144668	28.144668	
29.170447	29.170447	
30.156097	30.156097	
31.134983	31.134983	
32.134610	32.134610	
33.146412	33.146412	
34.146490	34.146490	
35.141608	35.141608	
36.163329	36.163329	
37.153036	37.153036	
38.151762	38.151762	
39.164916	39.164916	
40.169503	40.169503	
41.178599	41.178599	
42.175070	42.175070	
43.148545	43.148545	
44.154485	44.154485	
45.166286	45.166286	
46.165913	46.165913	
47.169598	47.169598	
48.152092	48.152092	
49.119255	49.119255	
50.148190	50.148190	
51.160442	51.160442	
52.211922	52.211922	
53.170518	53.170518	
54.171949	54.171949	
55.174281	55.174281	
56.148658	56.148658	
57.187513	57.187513	
58.195707	58.195707	
59.200294	59.200294	
60.188198	60.188198	
61.155361	61.155361	
62.150029	62.150029	
63.196098	63.196098	
64.198881	64.198881	
65.187236	65.187236	
66.163417	66.163417	
67.137343	67.137343	
68.163122	68.163122	
69.183941	69.183941	
70.211975	70.211975	
71.171022	71.171022	
72.174707	72.174707	
73.169825	73.169825	
74.147810	74.147810	
75.146986	75.146986	
76.176372	76.176372	
77.166531	77.166531	
78.159394	78.159394	
79.188330	79.188330	
80.178488	80.178488	
81.145651	81.145651	
82.134006	82.134006	
83.205325	83.205325	
84.203599	84.203599	
85.165352	85.165352	
86.170840	86.170840	
87.164155	87.164155	
88.173251	88.173251	
89.200383	89.200383	
90.169349	90.169349	
91.149588	91.149588	
92.174014	92.174014	
93.190775	93.190775	
94.179581	94.179581	
95.176052	95.176052	
96.163054	96.163054	
97.161780	97.161780	
98.178541	98.178541	
99.161034	99.161034	
100.186813	100.186813	
