0.052122	0.052122	
1.041986	1.041986	
1.994231	1.994231	
2.959167	2.959167	
3.948125	3.948125	
5.029542	5.029542	
5.974536	5.974536	
6.982076	6.982076	
7.948371	7.948371	
8.933703	8.933703	
9.977502	9.977502	
10.912978	10.912978	
12.009352	12.009352	
13.014625	13.014625	
13.985454	13.985454	
14.974864	14.974864	
16.015944	16.015944	
16.962750	16.962750	
17.969837	17.969837	
18.948823	18.948823	
19.957723	19.957723	
20.987925	20.987925	
21.990026	21.990026	
22.979437	22.979437	
23.970660	23.970660	
24.999956	24.999956	
26.021546	26.021546	
26.980590	26.980590	
27.955044	27.955044	
28.976634	28.976634	
30.005929	30.005929	
31.017095	31.017095	
31.982031	31.982031	
32.984133	32.984133	
34.009349	34.009349	
34.989242	34.989242	
35.990436	35.990436	
37.002055	37.002055	
38.009596	38.009596	
38.968639	38.968639	
40.002467	40.002467	
41.016352	41.016352	
42.004857	42.004857	
42.996080	42.996080	
44.012232	44.012232	
45.022491	45.022491	
45.986974	45.986974	
47.004485	47.004485	
48.002961	48.002961	
49.025004	49.025004	
50.002631	50.002631	
50.985696	50.985696	
51.922985	51.922985	
53.027517	53.027517	
53.974324	53.974324	
54.938806	54.938806	
55.936829	55.936829	
56.996037	56.996037	
58.003124	58.003124	
58.957182	58.957182	
59.998715	59.998715	
61.031183	61.031183	
61.988414	61.988414	
62.966041	62.966041	
63.995336	63.995336	
65.006502	65.006502	
65.995459	65.995459	
66.983057	66.983057	
67.947540	67.947540	
68.974569	68.974569	
69.987548	69.987548	
71.010951	71.010951	
71.989484	71.989484	
73.069995	73.069995	
74.015895	74.015895	
74.995788	74.995788	
76.057716	76.057716	
77.011774	77.011774	
77.974897	77.974897	
78.939380	78.939380	
79.976834	79.976834	
80.963072	80.963072	
81.965173	81.965173	
82.984497	82.984497	
84.011073	84.011073	
84.985074	84.985074	
85.969952	85.969952	
86.952111	86.952111	
87.978234	87.978234	
88.983961	88.983961	
90.009630	90.009630	
91.015810	91.015810	
91.973948	91.973948	
92.975143	92.975143	
93.991294	93.991294	
95.026028	95.026028	
95.990511	95.990511	
97.004850	97.004850	
98.006498	98.006498	
99.033980	99.033980	
99.995743	99.995743	
